"source_code","sku","status","availability","availability_order","availability_date"
"219","99907","1","Disponible a partir de fecha determinada","3","2019-05-30"
"221","93114","1","2 horas","1","2019-05-28"
"189","78001","1","2 horas","1","2019-05-28"
"210","78583","1","2 horas","1","2019-05-28"
"210","93872","1","2 horas","1","2019-05-28"
"214","97658","1","2 horas","1","2019-05-28"
"182","97332","1","2 horas","1","2019-05-28"
"185","98237","1","2 horas","1","2019-05-28"
"210","97205","1","Disponible a partir de fecha determinada","3","2019-05-30"
"208","98192","1","2 horas","1","2019-05-28"
"207","72076","1","2 horas","1","2019-05-28"
"207","98190","1","2 horas","1","2019-05-28"
"181","92678","1","Disponible a partir de fecha determinada","3","2019-05-30"
"187","81227","1","2 horas","1","2019-05-28"
"226","112975","1","2 horas","1","2019-05-28"
"191","108488","1","2 horas","1","2019-05-28"
"216","81578","1","2 horas","1","2019-05-28"
"190","80500","1","2 horas","1","2019-05-28"
"209","77999","1","2 horas","1","2019-05-28"
"225","74125","1","2 horas","1","2019-05-28"
"191","108501","1","2 horas","1","2019-05-28"
"211","78541","1","2 horas","1","2019-05-28"
"190","99940","1","Disponible a partir de fecha determinada","3","2019-05-30"
"196","72088","1","2 horas","1","2019-05-28"
"175","108489","1","2 horas","1","2019-05-28"
"220","108489","1","2 horas","1","2019-05-28"
"174","105693","1","2 horas","1","2019-05-28"
"210","80987","1","2 horas","1","2019-05-28"
"223","71492","1","2 horas","1","2019-05-28"
"186","82395","1","2 horas","1","2019-05-28"
"217","97894","1","2 horas","1","2019-05-28"
"196","82214","1","2 horas","1","2019-05-28"
"182","97336","1","2 horas","1","2019-05-28"
"215","104854","1","2 horas","1","2019-05-28"
"225","93114","1","2 horas","1","2019-05-28"
"215","97895","1","2 horas","1","2019-05-28"
"187","105969","1","2 horas","1","2019-05-28"
"204","92654","1","2 horas","1","2019-05-28"
"221","95950","1","2 horas","1","2019-05-28"
"173","108952","1","2 horas","1","2019-05-28"
"178","97819","1","2 horas","1","2019-05-28"
"201","73846","1","2 horas","1","2019-05-28"
"175","104858","1","2 horas","1","2019-05-28"
"201","105675","1","2 horas","1","2019-05-28"
"203","98496","1","2 horas","1","2019-05-28"
"221","97363","1","2 horas","1","2019-05-28"
"223","100051","1","2 horas","1","2019-05-28"
"188","62635","1","2 horas","1","2019-05-28"
"224","62635","1","2 horas","1","2019-05-28"
"186","97155","1","2 horas","1","2019-05-28"
"187","97665","1","2 horas","1","2019-05-28"
"197","98228","1","Disponible a partir de fecha determinada","3","2019-05-30"
"190","95005","1","Disponible a partir de fecha determinada","3","2019-05-30"
"210","73958","1","2 horas","1","2019-05-28"
"190","98683","1","2 horas","1","2019-05-28"
"215","95183","1","2 horas","1","2019-05-28"
"197","98202","1","2 horas","1","2019-05-28"
"217","97659","1","2 horas","1","2019-05-28"
"185","94830","1","2 horas","1","2019-05-28"
"175","70907","1","Disponible a partir de fecha determinada","3","2019-05-30"
"213","72100","1","2 horas","1","2019-05-28"
"207","71844","1","48 horas","2","2019-05-30"
"182","104865","1","2 horas","1","2019-05-28"
"202","104865","1","2 horas","1","2019-05-28"
"201","98623","1","2 horas","1","2019-05-28"
"205","70824","1","2 horas","1","2019-05-28"
"212","97658","1","2 horas","1","2019-05-28"
"172","99038","1","2 horas","1","2019-05-28"
"222","73585","1","2 horas","1","2019-05-28"
"186","108227","1","2 horas","1","2019-05-28"
"190","73566","1","2 horas","1","2019-05-28"
"205","98189","1","2 horas","1","2019-05-28"
"174","108495","1","2 horas","1","2019-05-28"
"210","92615","1","2 horas","1","2019-05-28"
"212","97825","1","2 horas","1","2019-05-28"
"217","97363","1","2 horas","1","2019-05-28"
"224","92630","1","2 horas","1","2019-05-28"
"194","95077","1","2 horas","1","2019-05-28"
"195","97138","1","2 horas","1","2019-05-28"
"172","71846","1","2 horas","1","2019-05-28"
"196","104852","1","2 horas","1","2019-05-28"
"210","107041","1","2 horas","1","2019-05-28"
"190","79077","1","Disponible a partir de fecha determinada","3","2019-05-30"
"219","97165","1","2 horas","1","2019-05-28"
"196","72100","1","2 horas","1","2019-05-28"
"180","71844","1","2 horas","1","2019-05-28"
"193","82214","1","2 horas","1","2019-05-28"
"182","80820","1","2 horas","1","2019-05-28"
"203","97823","1","Disponible a partir de fecha determinada","3","2019-05-30"
"191","97658","1","2 horas","1","2019-05-28"
"225","97334","1","2 horas","1","2019-05-28"
"176","99924","1","2 horas","1","2019-05-28"
"191","96348","1","2 horas","1","2019-05-28"
"204","92702","1","2 horas","1","2019-05-28"
"203","98192","1","2 horas","1","2019-05-28"
"205","105682","1","2 horas","1","2019-05-28"
"224","95021","1","2 horas","1","2019-05-28"
"180","64502","1","2 horas","1","2019-05-28"
"225","97661","1","2 horas","1","2019-05-28"
"225","92642","1","2 horas","1","2019-05-28"
"199","69287","1","Disponible a partir de fecha determinada","3","2019-05-30"
"207","78896","1","2 horas","1","2019-05-28"
"206","78456","1","2 horas","1","2019-05-28"
"208","97331","1","2 horas","1","2019-05-28"
"199","105999","1","2 horas","1","2019-05-28"
"204","99052","1","2 horas","1","2019-05-28"
"191","97847","1","2 horas","1","2019-05-28"
"205","30927","1","2 horas","1","2019-05-28"
"193","100044","1","Disponible a partir de fecha determinada","3","2019-05-30"
"212","107099","1","2 horas","1","2019-05-28"
"196","40166","1","2 horas","1","2019-05-28"
"210","93318","1","2 horas","1","2019-05-28"
"220","71846","1","2 horas","1","2019-05-28"
"198","97144","1","2 horas","1","2019-05-28"
"213","100241","1","2 horas","1","2019-05-28"
"203","108092","1","2 horas","1","2019-05-28"
"174","98201","1","2 horas","1","2019-05-28"
"176","98201","1","2 horas","1","2019-05-28"
"184","72100","1","2 horas","1","2019-05-28"
"226","97128","1","2 horas","1","2019-05-28"
"199","105673","1","2 horas","1","2019-05-28"
"207","93114","1","2 horas","1","2019-05-28"
"189","80299","1","2 horas","1","2019-05-28"
"203","98191","1","2 horas","1","2019-05-28"
"223","97147","1","Disponible a partir de fecha determinada","3","2019-05-30"
"184","82219","1","2 horas","1","2019-05-28"
"173","95950","1","2 horas","1","2019-05-28"
"224","95950","1","2 horas","1","2019-05-28"
"176","97335","1","2 horas","1","2019-05-28"
"210","97335","1","2 horas","1","2019-05-28"
"210","99410","1","2 horas","1","2019-05-28"
"204","97660","1","2 horas","1","2019-05-28"
"202","105650","1","2 horas","1","2019-05-28"
"196","92678","1","2 horas","1","2019-05-28"
"197","104858","1","2 horas","1","2019-05-28"
"184","72117","1","2 horas","1","2019-05-28"
"206","97150","1","Disponible a partir de fecha determinada","3","2019-05-30"
"223","94831","1","2 horas","1","2019-05-28"
"202","79543","1","2 horas","1","2019-05-28"
"219","97113","1","Disponible a partir de fecha determinada","3","2019-05-30"
"196","95570","1","2 horas","1","2019-05-28"
"223","71846","1","2 horas","1","2019-05-28"
"221","65399","1","Disponible a partir de fecha determinada","3","2019-05-30"
"194","75735","1","2 horas","1","2019-05-28"
"194","97142","1","2 horas","1","2019-05-28"
"197","78541","1","2 horas","1","2019-05-28"
"220","67176","1","2 horas","1","2019-05-28"
"208","97659","1","2 horas","1","2019-05-28"
"193","94830","1","2 horas","1","2019-05-28"
"171","92620","1","2 horas","1","2019-05-28"
"193","108489","1","2 horas","1","2019-05-28"
"199","108092","1","2 horas","1","2019-05-28"
"225","72168","1","2 horas","1","2019-05-28"
"226","104857","1","2 horas","1","2019-05-28"
"205","100246","1","2 horas","1","2019-05-28"
"211","94837","1","2 horas","1","2019-05-28"
"225","77600","1","Disponible a partir de fecha determinada","3","2019-05-30"
"217","71844","1","2 horas","1","2019-05-28"
"222","104859","1","2 horas","1","2019-05-28"
"192","77588","1","2 horas","1","2019-05-28"
"189","98191","1","2 horas","1","2019-05-28"
"193","97306","1","2 horas","1","2019-05-28"
"173","81225","1","2 horas","1","2019-05-28"
"224","97352","1","2 horas","1","2019-05-28"
"208","99010","1","2 horas","1","2019-05-28"
"212","97335","1","2 horas","1","2019-05-28"
"177","43477","1","2 horas","1","2019-05-28"
"199","104855","1","2 horas","1","2019-05-28"
"179","108097","1","2 horas","1","2019-05-28"
"210","96093","1","2 horas","1","2019-05-28"
"211","108495","1","2 horas","1","2019-05-28"
"218","97966","1","2 horas","1","2019-05-28"
"215","80500","1","2 horas","1","2019-05-28"
"225","80500","1","2 horas","1","2019-05-28"
"199","98599","1","2 horas","1","2019-05-28"
"201","82221","1","2 horas","1","2019-05-28"
"211","65111","1","Disponible a partir de fecha determinada","3","2019-05-30"
"187","104852","1","2 horas","1","2019-05-28"
"213","97144","1","2 horas","1","2019-05-28"
"174","81465","1","2 horas","1","2019-05-28"
"202","95023","1","2 horas","1","2019-05-28"
"199","81660","1","2 horas","1","2019-05-28"
"221","97333","1","2 horas","1","2019-05-28"
"209","71353","1","2 horas","1","2019-05-28"
"194","72100","1","2 horas","1","2019-05-28"
"225","72100","1","2 horas","1","2019-05-28"
"183","105731","1","2 horas","1","2019-05-28"
"187","72144","1","2 horas","1","2019-05-28"
"204","72144","1","Disponible a partir de fecha determinada","3","2019-05-30"
"174","104865","1","2 horas","1","2019-05-28"
"180","104865","1","2 horas","1","2019-05-28"
"194","97894","1","2 horas","1","2019-05-28"
"196","71365","1","2 horas","1","2019-05-28"
"210","92713","1","Disponible a partir de fecha determinada","3","2019-05-30"
"197","73315","1","2 horas","1","2019-05-28"
"194","108498","1","2 horas","1","2019-05-28"
"190","108149","1","Disponible a partir de fecha determinada","3","2019-05-30"
"211","79122","1","2 horas","1","2019-05-28"
"211","97658","1","2 horas","1","2019-05-28"
"218","97332","1","2 horas","1","2019-05-28"
"192","79581","1","2 horas","1","2019-05-28"
"214","73585","1","Disponible a partir de fecha determinada","3","2019-05-30"
"219","97334","1","2 horas","1","2019-05-28"
"221","62627","1","2 horas","1","2019-05-28"
"182","108490","1","2 horas","1","2019-05-28"
"181","94833","1","2 horas","1","2019-05-28"
"190","105672","1","2 horas","1","2019-05-28"
"195","97155","1","2 horas","1","2019-05-28"
"201","105968","1","2 horas","1","2019-05-28"
"219","97152","1","2 horas","1","2019-05-28"
"187","97142","1","2 horas","1","2019-05-28"
"203","97142","1","2 horas","1","2019-05-28"
"219","97144","1","2 horas","1","2019-05-28"
"213","107096","1","2 horas","1","2019-05-28"
"223","73788","1","Disponible a partir de fecha determinada","3","2019-05-30"
"206","94830","1","2 horas","1","2019-05-28"
"221","94830","1","2 horas","1","2019-05-28"
"226","94194","1","2 horas","1","2019-05-28"
"212","72100","1","2 horas","1","2019-05-28"
"181","98821","1","2 horas","1","2019-05-28"
"210","81852","1","2 horas","1","2019-05-28"
"218","98027","1","2 horas","1","2019-05-28"
"218","97163","1","2 horas","1","2019-05-28"
"197","104854","1","2 horas","1","2019-05-28"
"175","92166","1","2 horas","1","2019-05-28"
"219","99666","1","2 horas","1","2019-05-28"
"221","71867","1","2 horas","1","2019-05-28"
"204","72009","1","2 horas","1","2019-05-28"
"172","104856","1","2 horas","1","2019-05-28"
"226","97658","1","2 horas","1","2019-05-28"
"182","108477","1","2 horas","1","2019-05-28"
"212","97334","1","2 horas","1","2019-05-28"
"190","74198","1","2 horas","1","2019-05-28"
"210","105736","1","2 horas","1","2019-05-28"
"206","108097","1","2 horas","1","2019-05-28"
"210","93281","1","2 horas","1","2019-05-28"
"173","94833","1","2 horas","1","2019-05-28"
"223","35720","1","2 horas","1","2019-05-28"
"179","97661","1","2 horas","1","2019-05-28"
"225","65584","1","2 horas","1","2019-05-28"
"183","104851","1","2 horas","1","2019-05-28"
"223","96474","1","2 horas","1","2019-05-28"
"212","82619","1","Disponible a partir de fecha determinada","3","2019-05-30"
"197","80500","1","2 horas","1","2019-05-28"
"216","82221","1","2 horas","1","2019-05-28"
"190","72851","1","2 horas","1","2019-05-28"
"202","116924","1","2 horas","1","2019-05-28"
"213","73918","1","2 horas","1","2019-05-28"
"181","108493","1","2 horas","1","2019-05-28"
"185","82264","1","2 horas","1","2019-05-28"
"210","99968","1","2 horas","1","2019-05-28"
"180","94830","1","2 horas","1","2019-05-28"
"219","105719","1","2 horas","1","2019-05-28"
"218","104857","1","2 horas","1","2019-05-28"
"176","71844","1","2 horas","1","2019-05-28"
"218","96475","1","2 horas","1","2019-05-28"
"204","104865","1","2 horas","1","2019-05-28"
"174","82149","1","2 horas","1","2019-05-28"
"182","63126","1","Disponible a partir de fecha determinada","3","2019-05-30"
"212","97163","1","2 horas","1","2019-05-28"
"197","92713","1","2 horas","1","2019-05-28"
"208","97895","1","2 horas","1","2019-05-28"
"211","94832","1","2 horas","1","2019-05-28"
"203","94990","1","2 horas","1","2019-05-28"
"216","99044","1","2 horas","1","2019-05-28"
"191","97334","1","2 horas","1","2019-05-28"
"207","97334","1","2 horas","1","2019-05-28"
"191","97835","1","2 horas","1","2019-05-28"
"213","95024","1","2 horas","1","2019-05-28"
"199","94777","1","2 horas","1","2019-05-28"
"208","97661","1","2 horas","1","2019-05-28"
"191","72818","1","2 horas","1","2019-05-28"
"189","77892","1","2 horas","1","2019-05-28"
"198","97160","1","2 horas","1","2019-05-28"
"211","99052","1","2 horas","1","2019-05-28"
"195","97847","1","2 horas","1","2019-05-28"
"171","81303","1","2 horas","1","2019-05-28"
"171","99418","1","2 horas","1","2019-05-28"
"175","72003","1","2 horas","1","2019-05-28"
"219","97665","1","2 horas","1","2019-05-28"
"208","71767","1","2 horas","1","2019-05-28"
"199","97165","1","2 horas","1","2019-05-28"
"226","94862","1","2 horas","1","2019-05-28"
"174","95499","1","2 horas","1","2019-05-28"
"226","70572","1","2 horas","1","2019-05-28"
"221","92667","1","2 horas","1","2019-05-28"
"203","99033","1","2 horas","1","2019-05-28"
"221","99033","1","2 horas","1","2019-05-28"
"222","99033","1","2 horas","1","2019-05-28"
"219","98820","1","2 horas","1","2019-05-28"
"223","82149","1","2 horas","1","2019-05-28"
"225","97128","1","2 horas","1","2019-05-28"
"191","94838","1","2 horas","1","2019-05-28"
"224","94838","1","2 horas","1","2019-05-28"
"180","97658","1","2 horas","1","2019-05-28"
"192","79417","1","2 horas","1","2019-05-28"
"205","98237","1","2 horas","1","2019-05-28"
"215","97835","1","2 horas","1","2019-05-28"
"192","104855","1","2 horas","1","2019-05-28"
"194","69734","1","2 horas","1","2019-05-28"
"199","99993","1","Disponible a partir de fecha determinada","3","2019-05-30"
"225","82228","1","2 horas","1","2019-05-28"
"211","79071","1","2 horas","1","2019-05-28"
"184","70223","1","2 horas","1","2019-05-28"
"212","92615","1","2 horas","1","2019-05-28"
"197","92659","1","Disponible a partir de fecha determinada","3","2019-05-30"
"214","108139","1","2 horas","1","2019-05-28"
"184","71473","1","2 horas","1","2019-05-28"
"184","97187","1","2 horas","1","2019-05-28"
"209","104853","1","2 horas","1","2019-05-28"
"175","80500","1","2 horas","1","2019-05-28"
"197","108487","1","2 horas","1","2019-05-28"
"224","108487","1","2 horas","1","2019-05-28"
"222","105968","1","2 horas","1","2019-05-28"
"190","62694","1","2 horas","1","2019-05-28"
"205","108078","1","2 horas","1","2019-05-28"
"193","99975","1","Disponible a partir de fecha determinada","3","2019-05-30"
"178","97659","1","2 horas","1","2019-05-28"
"205","97659","1","2 horas","1","2019-05-28"
"173","94830","1","2 horas","1","2019-05-28"
"197","72168","1","2 horas","1","2019-05-28"
"226","72100","1","2 horas","1","2019-05-28"
"204","99901","1","Disponible a partir de fecha determinada","3","2019-05-30"
"197","82489","1","2 horas","1","2019-05-28"
"223","97364","1","2 horas","1","2019-05-28"
"206","97128","1","48 horas","2","2019-05-30"
"193","97336","1","2 horas","1","2019-05-28"
"190","116746","1","2 horas","1","2019-05-28"
"171","98191","1","2 horas","1","2019-05-28"
"180","92606","1","2 horas","1","2019-05-28"
"202","94976","1","2 horas","1","2019-05-28"
"202","79550","1","2 horas","1","2019-05-28"
"219","97658","1","2 horas","1","2019-05-28"
"187","97332","1","2 horas","1","2019-05-28"
"202","62627","1","2 horas","1","2019-05-28"
"175","66948","1","2 horas","1","2019-05-28"
"190","96312","1","Disponible a partir de fecha determinada","3","2019-05-30"
"204","100015","1","2 horas","1","2019-05-28"
"210","111784","1","2 horas","1","2019-05-28"
"199","81578","1","2 horas","1","2019-05-28"
"218","104851","1","2 horas","1","2019-05-28"
"212","94835","1","2 horas","1","2019-05-28"
"216","104853","1","2 horas","1","2019-05-28"
"198","112974","1","2 horas","1","2019-05-28"
"192","99141","1","2 horas","1","2019-05-28"
"189","62694","1","2 horas","1","2019-05-28"
"212","80579","1","2 horas","1","2019-05-28"
"204","71132","1","2 horas","1","2019-05-28"
"196","64918","1","2 horas","1","2019-05-28"
"174","113004","1","2 horas","1","2019-05-28"
"194","97333","1","2 horas","1","2019-05-28"
"199","97333","1","2 horas","1","2019-05-28"
"218","95499","1","2 horas","1","2019-05-28"
"211","104857","1","2 horas","1","2019-05-28"
